6, 52.092807, 5.127212, 2018-03-14T01:00:00Z, 97.28838, 52
6, 52.092807, 5.127212, 2018-03-14T02:00:00Z, 274.2872, 57
6, 52.092807, 5.127212, 2018-03-14T02:00:00Z, 97.28838, 25
6, 52.092807, 5.127212, 2018-03-14T03:00:00Z, 274.2872, 52
6, 52.092807, 5.127212, 2018-03-14T03:00:00Z, 97.28838, 8
6, 52.092807, 5.127212, 2018-03-14T04:00:00Z, 274.2872, 66
6, 52.092807, 5.127212, 2018-03-14T04:00:00Z, 97.28838, 7
6, 52.092807, 5.127212, 2018-03-14T05:00:00Z, 274.2872, 20
6, 52.092807, 5.127212, 2018-03-14T05:00:00Z, 97.28838, 12
6, 52.092807, 5.127212, 2018-03-14T06:00:00Z, 274.2872, 76
6, 52.092807, 5.127212, 2018-03-14T06:00:00Z, 97.28838, 81
6, 52.092807, 5.127212, 2018-03-14T07:00:00Z, 274.2872, 402
6, 52.092807, 5.127212, 2018-03-14T07:00:00Z, 97.28838, 339
6, 52.092807, 5.127212, 2018-03-14T08:00:00Z, 274.2872, 1100
6, 52.092807, 5.127212, 2018-03-14T08:00:00Z, 97.28838, 527
6, 52.092807, 5.127212, 2018-03-14T09:00:00Z, 274.2872, 588
6, 52.092807, 5.127212, 2018-03-14T09:00:00Z, 97.28838, 381
6, 52.092807, 5.127212, 2018-03-14T10:00:00Z, 274.2872, 598
6, 52.092807, 5.127212, 2018-03-14T10:00:00Z, 97.28838, 405
6, 52.092807, 5.127212, 2018-03-14T11:00:00Z, 274.2872, 473
6, 52.092807, 5.127212, 2018-03-14T11:00:00Z, 97.28838, 400
6, 52.092807, 5.127212, 2018-03-14T12:00:00Z, 274.2872, 630
6, 52.092807, 5.127212, 2018-03-14T12:00:00Z, 97.28838, 453
6, 52.092807, 5.127212, 2018-03-14T13:00:00Z, 274.2872, 570
6, 52.092807, 5.127212, 2018-03-14T13:00:00Z, 97.28838, 531
6, 52.092807, 5.127212, 2018-03-14T14:00:00Z, 274.2872, 578
6, 52.092807, 5.127212, 2018-03-14T14:00:00Z, 97.28838, 476
6, 52.092807, 5.127212, 2018-03-14T15:00:00Z, 274.2872, 610
6, 52.092807, 5.127212, 2018-03-14T15:00:00Z, 97.28838, 628
6, 52.092807, 5.127212, 2018-03-14T16:00:00Z, 274.2872, 706
6, 52.092807, 5.127212, 2018-03-14T16:00:00Z, 97.28838, 734
